Experience,job_description,Result,experience_count,advance_count,minimum_count,atleast_count,excellent_count,strong_count,expert_count,senior_count,deep_count,previous_count,fresher_count,basic_count,proficient_count,col1,col2,col3,col4
2.0,"About the Role
As a Business Intelligence Analyst, you will be working with the GoPay Business and product team on supporting analytics and data products (automated dashboards, reports, alerts, and simulation tools) which will create business impact at scale! You would be helping GoPlay at a level of detail that enables the stakeholders to identify and address critical issues, and aligning deliverables according to Team’s priorities and requirements.

What You Will Do

General analysis on each new feature/product that has been released and to be released
Provide customer and merchant segmentations based on their personas
Deep analytics on customer behavior to give strategic insights for businesses to make decision
Event performance analysis (cashback, promos, POI, etc)
Provide visualisations to track GO-PAY performance
Data ETL (Extraction, Transform, and Load)

What You Will Need

Should have at least 2+ years of experience in analysist or business intelligence or data science field
Familiarity with all variants of SQLProficient in ETL (extract, transform, load) is a plus
Familiarity with Metabase, Tableau, Bigquery, and Python will be a major plus
Excellent analytical skills topped with strong communication and presentation capabilities in order to share recommendations
Ability to work with team members on data science projects
Strong contribution in database design and data architecture, data mining and analytics, data security and privacy, and data visualization
About the Team
GoPay Business Intelligence team is working on Indonesia's leading e-money wallet that offers the best experience of payment services for all customers and service providers. We started as an e-money wallet for Gojek, Indonesia’s first and leading ride-sharing application for transport, food delivery, and other on-demand services.",1,2,0,0,0,1,2,0,0,1,0,0,0,1,0,1,3,1
0.0,"Company Description

BukuWarung is an accounting app that helps MSMEs to manage their cash and credit transactions. Merchants receive 3x faster repayments and see increased cash flow due to the automatic payment reminders sent by the app. The app tracks all transactions including credit, expense and sales, and helps merchants get cash flow visibility through business reports.

BukuWarung's vision is to empower 60 million MSMEs in Indonesia to become financially aware and enable them to manage and grow their business using our technology platform starting with digital bookkeeping and payments. We currently have more than 600,000 merchants on the platform and are spread across 750 locations in Indonesia.

We are backed by East Ventures, Agaeti Convergence Ventures, Golden Gate Ventures, Tanglin Venture Partners and Sampoerna. We have advisors & angels from companies such as Grab, GoJek, Flipkart, PayPal, Carousell, Modalku, Rapyd, Mastercard, Instarem.

Job Description

This will be an exciting and challenging role that will enable you to work with very large data sets, expose you to cutting edge analysis techniques, work with the latest components in cloud architecture. As an early member, you will have significant opportunities for growth within the organization.

If you consider you have excellent communication skills, able to synthesize and present complex information and and and are a fast learner you should look forward to this:

You will:
Work closely with product, growth strategy and ops teams to solve daily business problems
Work on creating dashboards for company-level metrics and understand the derivation in business metrics and ready to get your hands dirty to solve the problem at hand
Be responsible for managing your work pipeline and creating re-usable analysis and documentation
Qualifications
You are someone with 0-2 years of experience working with data
You comfortable in writing SQL (Consider yourself a 10 on 10)
Be willing & able to quickly learn about new businesses, database & analysis techniques
Ability to tell a good story & support it with numbers and visuals
Strong oral and written communication
Additional Information

Want an immediate response and bored with the usual hiring process?
Go through the BW app and website and tell us what is the biggest data issue according to you we are facing and how would you solve it.

You don’t need to write a long email or make a wacky presentation, just tell us in words what you think.",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0
0.0,"As an intern, you will work alongside highly talented and innovative colleagues. Our interns are given responsibilities in order for them to excel and showcase their talents from day one. The working environment is challenging and fast paced, but highly rewarding. The projects are tied directly with current business needs and are customized to each intern. Successful candidates are quantitatively minded, keen in research, and driven to create impactful solutions to real problems.

Requirements
Current undergraduate from a reputable university in mathematics, statistics, physics, or quantitative finance/financial engineering. Computer science, engineering, or other quantitative majors are encouraged to apply.
Exposure in statistical or mathematical programming languages (SAS/MATLAB/R, etc.).
Strong academic, quantitative, problem solving, and analytical skills.
Knowledge in optimization theory, econometrics, statistics, probability, and numerical methods.
Fast learner, willing, and able to learn additional new skills in programming and other fields quickly.
Past participation in science olympiad in quantitative field is a plus.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2.0,"As a Data Scientist you’ll be part of a team that is working on cutting edge credit scoring algorithms. You will work side by side with Analysts and Data Engineers and take full ownership of your work – from the initial idea-generation phase to the implementation of the final product. Our ideal candidate is result-focused, innovative and has solid quantitative background and a good business understanding.
Role Description:
Work in a multi-disciplined team where you’ll take full ownership of turning discoveries and ideas into machine learning modelsImplementation of machine learning modelsResearch & Development on how to improve our credit scoring models, by using our vast amount of dataActively contribute to taking Data Science at FinAccel to the next level
Requirements:
Minimum 2 years of relevant work experienceMasters, PhD, or equivalent
experience in a quantitative field (Computer Science, Mathematics,
Engineering, Artificial Intelligence, etc.)Excellent English communication skillsCapable to build robust end-to-end predictive models using the latest Machine Learning techniques and methodologiesExperience with at least one scripting language, e.g. R, Octave, and one programming language, e.g. Python, Perl, C/C++, JavaExposure to SQL and relational databases
Bonus points (optional) for:
Experience working with alternate data to evaluate credit riskExperience in building end-to-end Deep Learning and/or NLP models",1,5,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0
2.0,"Are you looking for unlimited opportunities to develop and succeed? With work that challenges and makes a difference, within a flexible and supportive environment, we can help our customers achieve their dreams and aspirations.

Job Description

The Opportunity

You will be part of vibrant team to support the customer centricity activities with Manulife Indonesia.

What We are Looking for
Experience in customer centricity activities for about 2- 3 years
Posses a strong analytical thinking.
Highly capable in data mangement, data interpretation
Have minimum intermediate level business acumen.
Good communication skill
Good presentation skill
What are nice to have
Experience working for an insurance company
Experience worked for multinational companies.
On the Job You Will

Supporting customer-centricity strategy trough:
Customer Segmentation through clustering
Analysis of Portfolio Trends
Analysis of market sizing and revenue potential for New Products or Innovations
Analysis of Attrition Trends and Portfolio Trends
Analysis of Net Promotor Score (NPS) result
Supporting NPS implementation
Supporting Data Analytics on Loyalty Implementation
Provide marketing Intelligent on Market Share
Ensuring Targeting Models are well-received and comprehend by related stakeholder
Good understanding of stakeholder needs
Good understanding of portfolio impact
Ensuring all analytics process is in line with rules and regulations.
Our Promise to You
You will be exposed to career that bring challenge and opportunity
Flexibility to achieve your goal
A team which consist of colleagues to work and success together
Taking role in impactful and transformative work
If you are ready to unleash your potential, its time to start your career with Manulife/John Hancock.


About Manulife

Manulife Financial Corporation is a leading international financial services group that helps people make their decisions easier and lives better. With our global headquarters in Toronto, Canada, we operate as Manulife across our offices in Canada, Asia, and Europe, and primarily as John Hancock in the United States. We provide financial advice, insurance, and wealth and asset management solutions for individuals, groups and institutions. At the end of 2019, we had more than 35,000 employees, over 98,000 agents, and thousands of distribution partners, serving almost 30 million customers.
As of March 31, 2020, we had $1.2 trillion (US$0.8 trillion) in assets under management and administration, and in the previous 12 months we made $30.4 billion in payments to our customers. Our principal operations are in Asia, Canada and the United States where we have served customers for more than 155 years. We trade as 'MFC' on the Toronto, New York, and the Philippine stock exchanges and under '945' in Hong Kong.

Manulife is an equal opportunity employer. We strive to attract, develop and retain a workforce that is as diverse as the customers we serve and to foster an inclusive work environment that embraces the strength of cultures and individuals. We are committed to fair recruitment, retention and advancement and we administer all of our practices and programs based on qualification and performance and without discrimination on any protected ground.
It is our priority to remove barriers to provide equal access to employment. A Human Resources representative will consult with applicants contacted to participate at any stage of the recruitment process who request any accommodation. Information received regarding the accommodation needs of applicants will be addressed confidentially.",1,3,1,1,0,0,1,0,0,0,1,0,0,0,1,2,1,0
2.0,"Job Description
Create and maintain metrics reports and dashboards on marketing and sales activities, effectiveness, and business impact
Propose strategy, logical experimentation, and opportunities based on strong business urgency and scale
Work closely with Product Managers, Business Development, and Engineering to get things done
Requirements
Naturally curious about users/ people, their behaviour and understanding it in order to build great product and a great platform.
Comfortable with tackling large complex problems and small focused ones, in terms of attitude, personality, and drive
Minimum Qualifications
+2 years experience in similar assignment
Experienced with growth tools (Mixpanel, Adwords, Remarketing, Analytics, etc)
Graduated from reputable university

Our team will review your application and will be in touch if your application is shortlisted to the next stage. If you do not hear from us in 30 days, we will keep your resume on file in case a relevant opportunity opens up.

We wish you the best. Have a great day",1,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2.0,"Bachelor degree in Mathematics or Statistics from a reputable university

Minimum 2 years working experience with scikit learn or Keras or tensorflow or xgboost.

Ability to do ETL.

Basic SQL experience.",1,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2.0,"Responsibilities: *
Be an expert in using data to measure and analyze business performance.
Explore business issues/opportunities, uncover insights and/or identify targeted areas for business growth.
Partner with management and operational teams to deep dive into core issues and use our data to find answers.
Collaborate with various expert teams to roll out effective products/services and to expand data for building richer insights.
Lead new data analytics capability rollouts and/or data-led initiatives throughout the company.
Monitor key metrics and alert the business on potential issues.
Analyze operational efficiency and build business models to guide decision- making.
Design market/business intelligence reports and performance measurement dashboards to share with management.
Daily/Weekly/monthly performance analysis to monitor the performance of the business, to locate risk, and to discover potential business opportunities.
Perform ad-hoc business analysis, to drill down on certain business challenges, providing conclusions and advice based on data analysis.
Help to summarize data analysis requirements to conduct data application projects (need communication with data tech team).
Requirements: *
Bachelor’s/Master Degree, preferably in Analytics, statistics, mathematics, or business/marketing management.
2 years + working experience in business performance analysis reporting, data analysis, with independent thoughts and insight.
Experience with Google studio, Tableau, PowerBI or R programming is a plus.
Experience in business, strategy, and/or tech consulting would be an advantage.
Ability to perceive opportunities from mass data.
Experienced SQL skills, as well as a basic analytical tool such as SAS, SPSS, etc.
Experience in leading cross BU level analysis projects.
Excellent communication skills and interpersonal skills.
Results and detail orientated with a strong emphasis on problem-solving.

Contract length: 6 months

Application Deadline: 10/25/2020

Expected Start Date: 11/2/2020

Jenis Pekerjaan: Penuh Waktu, Kontrak

Gaji: Hingga Rp10.000.000 per bulan

Pengalaman:
Business Intelligence: 1 tahun (Dibutuhkan)
Pendidikan:
S1 (Dibutuhkan)
Lokasi:
Jakarta (Diutamakan)
Bahasa:
English (Dibutuhkan)
Bekerja dari Jauh:
Untuk sementara karena COVID-19",1,5,0,0,0,1,1,2,0,1,0,0,1,0,0,3,2,1
0.0,"Minimum Bachelor’s degree quantitative field, e.g. Computer Science, Math, Physics.
Outstanding problem-solving skills and analytical thinking.
Familiar with data structures and algorithms, Python or R language, SQL based database, and Hadoop framework.
Familiar with a statistics or machine learning.
Good in data visualizations and communications.
An ability and eagerness to constantly learn and teach others.
Have a passion with big data science.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,"My client is an award-winning leading predictive analytics firm with a focus on Data Analytics and AI Solutions for innovative digital transformation. They are looking for Senior Data Scientists to join their growing team in Jakarta.

As the Lead Data Scientist you will lead complex data analysis projects using standard modelling and data transformation approaches.

You should be comfortable working with very large data sets residing in different data stores in disparate formats and be strong with hands-on implementation, as well as have the potential to move fast onto a high growth career trajectory

Key responsibilities will include:

· Collecting the business requirements and designing the provided solution for a given problem

· Leading the DS team and delivering/Implementing data science solutions at the client’s location

· Present the results for stakeholders, get their CRs and feedback

· Collaborating with the PMO and other internal teams

· Supporting pre-sales activities by drafting projects and PoC-s. Creating reusable documentations, presentations and code libraries from the led projects

· Mentoring mid-senior and junior data scientists

· Participating in internal education and research tasks

To succeed in this role, you should have 5+ years of industry experience and strong knowledge of data mining and/or data science, probability theory, statistics, data science algorithms and their application in Customer Retention, Campaign Management etc. Excellent communication and data visualization skills are a must.

You need to have good problem-solving skills and knowledge of DWH querying languages (like SQL, hive, Teradata, MySQL etc.) or Spark / pySpark and some experience in ETL designing. In addition, the ability to write programs in some programming language (e.g. R/Python) and be able to undertake travel as required (up to 50%, within the region).

If you are interested in this role or would like to discuss similar roles you are interested in, please feel free to reach out to mpagtakhan@welovesalt.com for a confidential discussion.

Salt Search Pte Ltd – EA 05C4494
(CEI : R1438084. Licence : 07C3147)

Salt is acting as an Employment Agency in relation to this vacancy.

Job Information
Job Reference: JO-2008-193502
Salary: negotiable
Salary per: annum
Job Duration:
Job Start Date: ASAP
Job Industries: Technology
Job Locations: Jakarta
Job Types: Permanent
Job Skills: Data Science, probability theory, R / Python, SQL, statistics",1,2,0,0,0,1,2,0,2,0,0,0,0,0,0,0,3,0
0.0,"Solid critical thinking and analytical skills to work well with numbers and complex data

Have exposure or working experience with Big Data platform (i.e: R language, Hadoop, etc), inclusive of machine learning, experimental design, and optimization

Proven expertise in hands on development of propensity models, market using logistic regression and multi-variate regression

Proficient in using econometric techniques for statistical modeling and experience in varied statistical methods on structured data, such as clustering, decision trees. etc.

Modeling experience preferably in SAS / HUE / R / Phyton, Strong knowledge and experience of analytic tools i.e. SAS/SQL

Experience for handling and analyzing big amount of data for better information and insights

Proficiency English as business language

Proficiency in Microsoft Office applications i.e. Excel and PowerPoint

Good communication skills i.e. presentation and influencing skills

Strong ability to build partnerships across functional teams through collaboration

Ability to lead a highly productive team and strive for excellence

Applicants must be willing to work in Alam Sutera",0,5,0,0,0,0,2,1,0,0,0,0,0,1,0,1,2,1
0.0,"Ownership in configuring algorithms

Develop a Machine Learning (ML) system

About Our Client

One of the first publicly listed FinTech companies owned by a multinational firm. Equipped with the latest data analytic and technological platform, they leverage big data to create unconventional data credit scoring. They deliver in a fast and convenient manner while aiming to stay at the forefront of financial inclusion agenda year to year.

Job Description
Gather, manage and scrub data collected from various ad and analytic platforms, to be used as training and test data to develop the ML System
Collaborate with the Data Engineer and other Business Unit Leads to determine the system technical and functional specification
Process, cleanse, and verify the integrity of data used for analysis
Doing ad-hoc analysis and presenting results in a clear manner
Enhance our data infra, analyze large, complex datasets into actionable insights
Use data to solve complex problems which are pivotal to our business
The Successful Applicant
Excellent understanding of machine learning techniques and algorithms,such as k-NN, Naive Bayes, SVM, Decision Forests, etc
Proficiency in using query languages such as SQL, Hive, Pig
Experience with NoSQL databases, such as MongoDB, Cassandra, HBase
Good applied statistics skills, such as distributions, statistical testing, regression, etc.
Data-oriented personality and has passion in big data
Solid analytical and problem solving skills to create data-driven insights
Preferably Bachelor's Degree in mathematics, computer science, statistics, engineering and related major.
Knows programming language (e.g. R, Java, Python)

Plus point if you have

Experience in Google Cloud platform and pipeline
Experience with data visualisation tools, such as Klipfolio, GGplot, etc.
Past participation in Kaggle or other platform data
What's on Offer

Competitive benefits",0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
